Filename,country,Latitude,Longitude
India_14.571895_74.328091.jpg,India,14.571895,74.328091
Austria_47.115834_10.636381.jpg,Austria,47.115834,10.636381
Turkey_37.074859_30.883982.jpg,Turkey,37.074859,30.883982
India_19.073064_82.108081.jpg,India,19.073064,82.108081
Spain_39.168266_-3.850718.jpg,Spain,39.168266,-3.850718
Russia_42.992508_47.490636.jpg,Russia,42.992508,47.490636
United_States_37.255815_-121.871624.jpg,United_States,37.255815,-121.871624
Croatia_45.748348_16.610412.jpg,Croatia,45.748348,16.610412
Canada_50.542627_-122.491702.jpg,Canada,50.542627,-122.491702
Russia_55.878504_85.998760.jpg,Russia,55.878504,85.998760
Russia_60.259195_64.385270.jpg,Russia,60.259195,64.385270
Japan_42.170929_139.489356.jpg,Japan,42.170929,139.489356
United_States_38.325414_-112.991269.jpg,United_States,38.325414,-112.991269
United_States_42.529821_-93.939005.jpg,United_States,42.529821,-93.939005
Netherlands_52.311967_7.077660.jpg,Netherlands,52.311967,7.077660
Hungary_47.205127_16.391716.jpg,Hungary,47.205127,16.391716
Iceland_63.891376_-21.362232.jpg,Iceland,63.891376,-21.362232
Australia_-41.227740_146.926333.jpg,Australia,-41.227740,146.926333
Brazil_-13.205242_-55.995834.jpg,Brazil,-13.205242,-55.995834
United_States_40.745218_-103.935848.jpg,United_States,40.745218,-103.935848
Portugal_38.729647_-9.217374.jpg,Portugal,38.729647,-9.217374
United_States_36.390821_-97.923326.jpg,United_States,36.390821,-97.923326
Hungary_46.104436_17.758841.jpg,Hungary,46.104436,17.758841
Russia_52.052905_39.730494.jpg,Russia,52.052905,39.730494
Australia_-35.874102_139.416537.jpg,Australia,-35.874102,139.416537
Australia_-27.199172_116.035736.jpg,Australia,-27.199172,116.035736
United_States_27.634461_-81.858468.jpg,United_States,27.634461,-81.858468
Sweden_61.117571_14.845360.jpg,Sweden,61.117571,14.845360
Canada_61.467272_-135.769786.jpg,Canada,61.467272,-135.769786
Slovakia_49.425233_20.657868.jpg,Slovakia,49.425233,20.657868
Chile_-32.508229_-71.435847.jpg,Chile,-32.508229,-71.435847
United_States_44.840633_-108.352289.jpg,United_States,44.840633,-108.352289
Australia_-22.965613_117.053841.jpg,Australia,-22.965613,117.053841
Australia_-33.756638_147.525397.jpg,Australia,-33.756638,147.525397
Russia_55.561246_37.692693.jpg,Russia,55.561246,37.692693
Australia_-34.681531_138.669774.jpg,Australia,-34.681531,138.669774
United_States_44.155501_-93.990152.jpg,United_States,44.155501,-93.990152
Indonesia_-6.688430_105.564913.jpg,Indonesia,-6.688430,105.564913
Russia_45.109113_43.438580.jpg,Russia,45.109113,43.438580
Macau_22.114309_113.562698.jpg,Macau,22.114309,113.562698
New_Zealand_-43.976696_168.615196.jpg,New_Zealand,-43.976696,168.615196
United_Kingdom_52.477016_0.161143.jpg,United_Kingdom,52.477016,0.161143
Australia_-23.193822_114.473783.jpg,Australia,-23.193822,114.473783
Australia_-35.797140_136.940592.jpg,Australia,-35.797140,136.940592
Brazil_-17.343043_-40.695200.jpg,Brazil,-17.343043,-40.695200
Australia_-31.010539_115.329118.jpg,Australia,-31.010539,115.329118
United_States_42.436010_-81.778372.jpg,United_States,42.436010,-81.778372
Russia_51.966149_40.490909.jpg,Russia,51.966149,40.490909
Thailand_11.456511_99.612780.jpg,Thailand,11.456511,99.612780
Germany_51.632046_8.123450.jpg,Germany,51.632046,8.123450
Russia_60.341586_51.504056.jpg,Russia,60.341586,51.504056
Malaysia_2.803077_104.160727.jpg,Malaysia,2.803077,104.160727
Argentina_-38.190874_-59.896416.jpg,Argentina,-38.190874,-59.896416
United_States_36.409443_-78.394895.jpg,United_States,36.409443,-78.394895
Chile_-21.818055_-69.520409.jpg,Chile,-21.818055,-69.520409
Portugal_41.279208_-5.942949.jpg,Portugal,41.279208,-5.942949
Russia_56.300462_41.286669.jpg,Russia,56.300462,41.286669
Brazil_-10.462593_-51.451247.jpg,Brazil,-10.462593,-51.451247
United_States_44.517514_-102.201579.jpg,United_States,44.517514,-102.201579
Portugal_41.152829_-8.397352.jpg,Portugal,41.152829,-8.397352
Sweden_60.111817_14.173385.jpg,Sweden,60.111817,14.173385
Australia_-32.737585_134.300279.jpg,Australia,-32.737585,134.300279
India_26.568557_71.336175.jpg,India,26.568557,71.336175
Italy_45.930102_6.881189.jpg,Italy,45.930102,6.881189
South_Korea_35.041527_126.786005.jpg,South_Korea,35.041527,126.786005
United_States_43.876259_-86.358183.jpg,United_States,43.876259,-86.358183
United_States_68.682086_-149.154782.jpg,United_States,68.682086,-149.154782
France_48.510259_5.564461.jpg,France,48.510259,5.564461
United_States_38.976517_-88.973641.jpg,United_States,38.976517,-88.973641
Ireland_54.445553_-8.054987.jpg,Ireland,54.445553,-8.054987
Hungary_47.968392_18.649019.jpg,Hungary,47.968392,18.649019
United_States_35.915705_-84.427081.jpg,United_States,35.915705,-84.427081
United_States_33.725781_-84.214848.jpg,United_States,33.725781,-84.214848
Czech_Republic_49.281384_14.840099.jpg,Czech_Republic,49.281384,14.840099
Canada_62.697319_-115.548069.jpg,Canada,62.697319,-115.548069
United_States_36.938588_-120.604550.jpg,United_States,36.938588,-120.604550
Australia_-26.983046_151.875923.jpg,Australia,-26.983046,151.875923
Australia_-35.102957_150.632690.jpg,Australia,-35.102957,150.632690
Finland_68.389625_24.582503.jpg,Finland,68.389625,24.582503
Spain_27.787254_-15.710018.jpg,Spain,27.787254,-15.710018
Brazil_-5.199998_-61.836191.jpg,Brazil,-5.199998,-61.836191
United_States_38.999374_-120.854118.jpg,United_States,38.999374,-120.854118
Sweden_59.733526_18.427318.jpg,Sweden,59.733526,18.427318
United_States_34.852707_-88.636603.jpg,United_States,34.852707,-88.636603
Spain_39.215276_-2.151358.jpg,Spain,39.215276,-2.151358
Finland_63.298936_30.958808.jpg,Finland,63.298936,30.958808
United_States_44.915205_-91.144944.jpg,United_States,44.915205,-91.144944
India_24.064027_73.923071.jpg,India,24.064027,73.923071
United_States_39.351696_-110.986473.jpg,United_States,39.351696,-110.986473
Russia_43.606137_39.733481.jpg,Russia,43.606137,39.733481
Australia_-30.986475_151.703172.jpg,Australia,-30.986475,151.703172
United_States_48.679934_-98.361804.jpg,United_States,48.679934,-98.361804
United_States_46.242315_-123.884525.jpg,United_States,46.242315,-123.884525
United_States_40.399411_-91.376936.jpg,United_States,40.399411,-91.376936
Australia_-30.966087_121.084015.jpg,Australia,-30.966087,121.084015
Russia_55.392739_59.268842.jpg,Russia,55.392739,59.268842
Russia_56.938898_68.743005.jpg,Russia,56.938898,68.743005
United_States_45.922014_-100.069138.jpg,United_States,45.922014,-100.069138
United_States_35.928102_-105.253564.jpg,United_States,35.928102,-105.253564
Russia_61.994648_50.375650.jpg,Russia,61.994648,50.375650
Australia_-27.695777_151.717869.jpg,Australia,-27.695777,151.717869
United_States_33.564106_-89.385314.jpg,United_States,33.564106,-89.385314
United_States_41.854727_-71.361775.jpg,United_States,41.854727,-71.361775
United_States_33.216824_-109.380327.jpg,United_States,33.216824,-109.380327
United_Kingdom_55.307852_-4.834170.jpg,United_Kingdom,55.307852,-4.834170
United_States_39.946242_-89.274905.jpg,United_States,39.946242,-89.274905
Canada_46.166443_-70.682594.jpg,Canada,46.166443,-70.682594
United_States_37.403184_-102.692421.jpg,United_States,37.403184,-102.692421
Botswana_-23.635605_22.898698.jpg,Botswana,-23.635605,22.898698
United_States_38.261867_-112.375827.jpg,United_States,38.261867,-112.375827
Brazil_-31.722652_-52.300168.jpg,Brazil,-31.722652,-52.300168
Russia_43.883414_39.368515.jpg,Russia,43.883414,39.368515
Argentina_-31.430711_-63.056646.jpg,Argentina,-31.430711,-63.056646
France_43.827184_4.784314.jpg,France,43.827184,4.784314
Australia_-23.953252_119.768214.jpg,Australia,-23.953252,119.768214
Russia_52.681165_41.927517.jpg,Russia,52.681165,41.927517
Argentina_-39.997232_-68.357004.jpg,Argentina,-39.997232,-68.357004
India_22.985557_84.098420.jpg,India,22.985557,84.098420
Brazil_-31.021557_-50.852884.jpg,Brazil,-31.021557,-50.852884
United_Kingdom_51.101449_-4.110721.jpg,United_Kingdom,51.101449,-4.110721
Australia_-33.842309_138.832919.jpg,Australia,-33.842309,138.832919
Russia_54.137086_60.274629.jpg,Russia,54.137086,60.274629
United_States_43.049755_-75.187747.jpg,United_States,43.049755,-75.187747
Australia_-33.122141_148.138650.jpg,Australia,-33.122141,148.138650
Canada_47.738471_-53.244305.jpg,Canada,47.738471,-53.244305
United_States_37.410854_-94.632475.jpg,United_States,37.410854,-94.632475
United_States_37.219395_-78.233842.jpg,United_States,37.219395,-78.233842
Poland_50.393618_18.869525.jpg,Poland,50.393618,18.869525
Sweden_60.599799_16.562952.jpg,Sweden,60.599799,16.562952
Finland_64.432067_29.327267.jpg,Finland,64.432067,29.327267
United_States_42.735585_-92.512100.jpg,United_States,42.735585,-92.512100
United_States_45.517589_-109.448505.jpg,United_States,45.517589,-109.448505
Australia_-34.023755_137.866578.jpg,Australia,-34.023755,137.866578
Chile_-29.290365_-71.336057.jpg,Chile,-29.290365,-71.336057
Australia_-34.305950_116.201017.jpg,Australia,-34.305950,116.201017
Indonesia_2.667057_99.654092.jpg,Indonesia,2.667057,99.654092
United_States_43.747612_-108.556637.jpg,United_States,43.747612,-108.556637
Australia_-41.516631_147.974392.jpg,Australia,-41.516631,147.974392
Brazil_-16.767230_-39.194283.jpg,Brazil,-16.767230,-39.194283
Norway_61.142622_10.693530.jpg,Norway,61.142622,10.693530
Mongolia_46.004555_101.015320.jpg,Mongolia,46.004555,101.015320
United_States_36.789846_-118.671222.jpg,United_States,36.789846,-118.671222
Russia_44.723638_42.964870.jpg,Russia,44.723638,42.964870
Portugal_38.965759_-8.513348.jpg,Portugal,38.965759,-8.513348
Mexico_24.868632_-103.701042.jpg,Mexico,24.868632,-103.701042
Brazil_-10.804318_-39.417257.jpg,Brazil,-10.804318,-39.417257
France_47.016328_3.364676.jpg,France,47.016328,3.364676
Spain_40.583163_-5.846427.jpg,Spain,40.583163,-5.846427
Argentina_-28.804170_-68.189945.jpg,Argentina,-28.804170,-68.189945
United_States_41.964742_-104.380896.jpg,United_States,41.964742,-104.380896
Australia_-38.240292_141.832838.jpg,Australia,-38.240292,141.832838
United_States_43.403606_-123.192839.jpg,United_States,43.403606,-123.192839
Australia_-18.221421_143.039639.jpg,Australia,-18.221421,143.039639
Norway_62.963604_7.051998.jpg,Norway,62.963604,7.051998
United_Kingdom_50.855765_-0.560225.jpg,United_Kingdom,50.855765,-0.560225
United_States_44.257424_-88.926338.jpg,United_States,44.257424,-88.926338
Australia_-29.878039_146.879567.jpg,Australia,-29.878039,146.879567
French_Polynesia_-14.942919_-147.704775.jpg,French_Polynesia,-14.942919,-147.704775
Brazil_-29.462056_-52.017745.jpg,Brazil,-29.462056,-52.017745
Indonesia_0.896583_104.135377.jpg,Indonesia,0.896583,104.135377
Russia_64.878392_29.474359.jpg,Russia,64.878392,29.474359
United_States_33.440217_-88.316510.jpg,United_States,33.440217,-88.316510
Hong_Kong_22.281548_114.162611.jpg,Hong_Kong,22.281548,114.162611
Russia_49.715347_43.660836.jpg,Russia,49.715347,43.660836
Australia_-32.093007_140.913468.jpg,Australia,-32.093007,140.913468
Poland_54.277455_17.459662.jpg,Poland,54.277455,17.459662
Russia_46.532107_48.343071.jpg,Russia,46.532107,48.343071
United_States_43.833612_-124.149460.jpg,United_States,43.833612,-124.149460
Argentina_-24.506831_-61.653454.jpg,Argentina,-24.506831,-61.653454
United_States_48.398552_-96.779586.jpg,United_States,48.398552,-96.779586
Sweden_65.020957_17.737200.jpg,Sweden,65.020957,17.737200
France_45.907146_3.010946.jpg,France,45.907146,3.010946
United_States_37.374282_-94.428511.jpg,United_States,37.374282,-94.428511
Australia_-37.074975_148.780026.jpg,Australia,-37.074975,148.780026
Australia_-21.640889_139.249973.jpg,Australia,-21.640889,139.249973
Switzerland_47.129771_9.960583.jpg,Switzerland,47.129771,9.960583
Sweden_59.146124_18.419430.jpg,Sweden,59.146124,18.419430
Argentina_-40.734957_-64.975409.jpg,Argentina,-40.734957,-64.975409
Brazil_2.991209_-61.307801.jpg,Brazil,2.991209,-61.307801
Kazakhstan_44.288056_50.849867.jpg,Kazakhstan,44.288056,50.849867
Indonesia_-1.905178_115.562164.jpg,Indonesia,-1.905178,115.562164
Canada_45.164455_-64.423907.jpg,Canada,45.164455,-64.423907
Italy_37.708918_12.475223.jpg,Italy,37.708918,12.475223
Sweden_57.082010_15.396918.jpg,Sweden,57.082010,15.396918
Russia_60.650800_33.622894.jpg,Russia,60.650800,33.622894
Australia_-32.807560_149.974366.jpg,Australia,-32.807560,149.974366
Mongolia_46.418459_106.499269.jpg,Mongolia,46.418459,106.499269
United_Kingdom_57.169065_-2.148759.jpg,United_Kingdom,57.169065,-2.148759
United_States_44.654968_-93.003521.jpg,United_States,44.654968,-93.003521
Botswana_-21.324155_26.080906.jpg,Botswana,-21.324155,26.080906
Ecuador_-1.735066_-79.707802.jpg,Ecuador,-1.735066,-79.707802
Norway_63.392660_7.960839.jpg,Norway,63.392660,7.960839
United_States_62.098519_-146.105917.jpg,United_States,62.098519,-146.105917
Norway_60.950088_11.492716.jpg,Norway,60.950088,11.492716
Canada_50.267161_-96.570284.jpg,Canada,50.267161,-96.570284
United_States_32.836602_-100.169485.jpg,United_States,32.836602,-100.169485
Botswana_-21.326586_25.496462.jpg,Botswana,-21.326586,25.496462
Chile_-31.778046_-71.031207.jpg,Chile,-31.778046,-71.031207
Spain_43.017208_-8.256132.jpg,Spain,43.017208,-8.256132
United_States_40.593270_-112.485785.jpg,United_States,40.593270,-112.485785
Russia_55.514955_41.432287.jpg,Russia,55.514955,41.432287
United_States_28.837936_-96.896866.jpg,United_States,28.837936,-96.896866
Canada_51.184480_-115.559150.jpg,Canada,51.184480,-115.559150
Norway_66.615802_13.248953.jpg,Norway,66.615802,13.248953
United_States_33.498707_-112.512261.jpg,United_States,33.498707,-112.512261
Russia_53.989172_113.584043.jpg,Russia,53.989172,113.584043
Botswana_-20.647931_22.736061.jpg,Botswana,-20.647931,22.736061
Saudi_Arabia_22.051883_39.477670.jpg,Saudi_Arabia,22.051883,39.477670
Canada_52.900475_-104.813196.jpg,Canada,52.900475,-104.813196
Australia_-34.561594_116.180587.jpg,Australia,-34.561594,116.180587
United_States_46.474327_-99.979668.jpg,United_States,46.474327,-99.979668
Canada_52.233085_-120.862095.jpg,Canada,52.233085,-120.862095
Russia_44.646219_41.086652.jpg,Russia,44.646219,41.086652
Canada_49.862608_-96.843716.jpg,Canada,49.862608,-96.843716
Canada_51.150411_-117.836092.jpg,Canada,51.150411,-117.836092
United_States_60.372405_-151.197282.jpg,United_States,60.372405,-151.197282
Romania_45.713724_24.948000.jpg,Romania,45.713724,24.948000
Belarus_54.044354_24.001136.jpg,Belarus,54.044354,24.001136
Kazakhstan_50.219540_53.088739.jpg,Kazakhstan,50.219540,53.088739
Croatia_44.814169_13.893939.jpg,Croatia,44.814169,13.893939
Belgium_49.526645_4.503673.jpg,Belgium,49.526645,4.503673
United_Kingdom_54.965976_-1.366183.jpg,United_Kingdom,54.965976,-1.366183
Italy_41.645982_13.448006.jpg,Italy,41.645982,13.448006
United_States_32.457177_-99.794079.jpg,United_States,32.457177,-99.794079
Brazil_-15.202212_-47.154161.jpg,Brazil,-15.202212,-47.154161
United_States_32.563271_-96.948574.jpg,United_States,32.563271,-96.948574
Tunisia_34.732791_10.765444.jpg,Tunisia,34.732791,10.765444
Argentina_-34.138635_-63.393214.jpg,Argentina,-34.138635,-63.393214
Australia_-38.171554_144.308455.jpg,Australia,-38.171554,144.308455
Mexico_26.652895_-104.153023.jpg,Mexico,26.652895,-104.153023
Estonia_58.167156_22.239255.jpg,Estonia,58.167156,22.239255
France_46.952552_-56.323124.jpg,France,46.952552,-56.323124
Russia_61.907117_52.100122.jpg,Russia,61.907117,52.100122
Australia_-34.119807_142.141311.jpg,Australia,-34.119807,142.141311
Brazil_-3.804052_-40.727349.jpg,Brazil,-3.804052,-40.727349
Brazil_-7.812220_-42.348324.jpg,Brazil,-7.812220,-42.348324
Finland_60.660905_24.847501.jpg,Finland,60.660905,24.847501
Turkey_38.430031_36.471213.jpg,Turkey,38.430031,36.471213
South_Africa_-26.683170_28.388890.jpg,South_Africa,-26.683170,28.388890
Turkey_41.711941_35.287788.jpg,Turkey,41.711941,35.287788
India_16.874234_79.115730.jpg,India,16.874234,79.115730
Russia_60.509199_26.794280.jpg,Russia,60.509199,26.794280
Mexico_23.751455_-99.146117.jpg,Mexico,23.751455,-99.146117
Russia_64.974755_34.720094.jpg,Russia,64.974755,34.720094
United_States_33.893013_-78.418054.jpg,United_States,33.893013,-78.418054
Canada_47.495626_-68.340941.jpg,Canada,47.495626,-68.340941
Bulgaria_42.331162_27.405158.jpg,Bulgaria,42.331162,27.405158
United_States_39.570784_-105.086128.jpg,United_States,39.570784,-105.086128
Russia_54.174420_37.591251.jpg,Russia,54.174420,37.591251
United_States_48.493031_-122.612962.jpg,United_States,48.493031,-122.612962
United_States_39.518484_-113.965119.jpg,United_States,39.518484,-113.965119
United_States_42.432975_-81.784398.jpg,United_States,42.432975,-81.784398
Poland_52.610499_21.153034.jpg,Poland,52.610499,21.153034
India_19.113156_74.731275.jpg,India,19.113156,74.731275
United_States_47.393307_-117.247841.jpg,United_States,47.393307,-117.247841
Denmark_54.761696_9.712077.jpg,Denmark,54.761696,9.712077
Canada_46.826986_-79.079059.jpg,Canada,46.826986,-79.079059
United_States_42.597126_-100.147558.jpg,United_States,42.597126,-100.147558
United_States_36.630046_-84.187142.jpg,United_States,36.630046,-84.187142
Ukraine_49.918001_38.857279.jpg,Ukraine,49.918001,38.857279
Italy_40.797156_17.447540.jpg,Italy,40.797156,17.447540
Ukraine_47.956091_26.476608.jpg,Ukraine,47.956091,26.476608
United_States_45.784362_-106.567443.jpg,United_States,45.784362,-106.567443
Lesotho_-29.612034_27.563585.jpg,Lesotho,-29.612034,27.563585
Norway_62.061278_6.939484.jpg,Norway,62.061278,6.939484
Australia_-29.429769_117.213170.jpg,Australia,-29.429769,117.213170
Russia_53.651472_53.628836.jpg,Russia,53.651472,53.628836
Canada_45.675519_-73.430290.jpg,Canada,45.675519,-73.430290
Argentina_-32.216050_-67.480390.jpg,Argentina,-32.216050,-67.480390
Philippines_17.925931_121.215565.jpg,Philippines,17.925931,121.215565
United_States_45.028713_-109.422810.jpg,United_States,45.028713,-109.422810
United_States_43.542193_-83.398892.jpg,United_States,43.542193,-83.398892
Argentina_-37.336259_-63.237761.jpg,Argentina,-37.336259,-63.237761
Finland_67.550409_24.254065.jpg,Finland,67.550409,24.254065
Russia_66.214980_29.669265.jpg,Russia,66.214980,29.669265
Kazakhstan_49.968155_82.644110.jpg,Kazakhstan,49.968155,82.644110
Russia_56.997668_61.470864.jpg,Russia,56.997668,61.470864
Australia_-32.141609_123.208243.jpg,Australia,-32.141609,123.208243
United_States_36.299867_-78.250137.jpg,United_States,36.299867,-78.250137
Russia_62.596859_50.890293.jpg,Russia,62.596859,50.890293
Colombia_7.600865_-74.801479.jpg,Colombia,7.600865,-74.801479
Canada_63.619575_-137.588125.jpg,Canada,63.619575,-137.588125
Australia_-34.808562_150.666231.jpg,Australia,-34.808562,150.666231
Canada_47.951888_-55.611326.jpg,Canada,47.951888,-55.611326
Australia_-32.412651_134.062301.jpg,Australia,-32.412651,134.062301
United_Kingdom_51.923675_-0.183479.jpg,United_Kingdom,51.923675,-0.183479
United_States_40.104154_-89.695750.jpg,United_States,40.104154,-89.695750
Russia_62.365185_132.611880.jpg,Russia,62.365185,132.611880
Russia_53.920424_51.217402.jpg,Russia,53.920424,51.217402
Russia_60.650596_33.211872.jpg,Russia,60.650596,33.211872
United_Kingdom_53.865660_-2.829006.jpg,United_Kingdom,53.865660,-2.829006
United_States_37.716582_-97.144291.jpg,United_States,37.716582,-97.144291
Chile_-34.409104_-70.853298.jpg,Chile,-34.409104,-70.853298
United_States_39.345757_-94.252355.jpg,United_States,39.345757,-94.252355
Mexico_19.584894_-88.598178.jpg,Mexico,19.584894,-88.598178
Australia_-32.491991_147.119892.jpg,Australia,-32.491991,147.119892
Australia_-42.782667_146.032428.jpg,Australia,-42.782667,146.032428
Australia_-37.859337_148.075922.jpg,Australia,-37.859337,148.075922
United_States_31.831985_-106.583603.jpg,United_States,31.831985,-106.583603
New_Zealand_-46.024187_167.733992.jpg,New_Zealand,-46.024187,167.733992
Chile_-30.685204_-71.518912.jpg,Chile,-30.685204,-71.518912
Philippines_6.657285_124.967447.jpg,Philippines,6.657285,124.967447
Sweden_68.426503_18.152591.jpg,Sweden,68.426503,18.152591
United_States_44.298247_-92.996173.jpg,United_States,44.298247,-92.996173
Peru_-10.524466_-77.181559.jpg,Peru,-10.524466,-77.181559
United_States_38.243499_-85.746880.jpg,United_States,38.243499,-85.746880
Russia_59.582782_151.268785.jpg,Russia,59.582782,151.268785
United_States_37.608405_-78.917805.jpg,United_States,37.608405,-78.917805
Russia_63.656651_67.344061.jpg,Russia,63.656651,67.344061
